experiment_id,json_valid,json_preview
630,true,{"recipe_name": "Spicy Mala Pasta"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 24  "saturated_fat_g": 4  "sodium_mg": 350  "carbohydrate_g": 25  "fiber_g": 2  "sugars_g":
631,true,{"recipe_name": "Bandung-Inspired Drink"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g":
632,true,{"recipe_name": "Spicy Mentaiko Pasta"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 35  "saturated_fat_g": 15  "sodium_mg": 450  "carbohydrate_g": 30  "fiber_g": 0  "sugar
633,true,{"recipe_name": "Mooncake Wellington"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0 
634,true,{"recipe_name": "mug lasagna"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 28  "saturated_fat_g": 10  "sodium_mg": 350  "carbohydrate_g": 20  "fiber_g": 2  "sugars_g": 5  
635,true,{"recipe_name": "Golden Pavilion Pancakes"  "servings_estimated": 1  "per_serving": {"calories": 250  "total_fat_g": 8  "saturated_fat_g": 4  "sodium_mg": 200  "carbohydrate_g": 35  "fiber_g": 2  "sug
636,true,{"recipe_name": "Papaya Snow Fungus Soup"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g"
637,true,{"recipe_name": "Peanut Cookies"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "pro
638,true,{"recipe_name": "Pickle Shaved Ice Dessert"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_
639,true,{"recipe_name": "Pineapple Buns"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "pro
640,true,{"recipe_name": "Porridge Pie"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "prote
641,true,{"recipe_name": "Carbonara Noodle Recipe"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 24  "saturated_fat_g": 12  "sodium_mg": 450  "carbohydrate_g": 26  "fiber_g": 2  "su
642,false,{"recipe_name": "Potato Cream Udon Curry"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 14  "saturated_fat_g": 9  "sodium_mg": 450  "carbohydrate_g": 93  "fiber_g": 4  "sug
643,true,{"recipe_name": "Rice Paper Croissant"  "servings_estimated": 1  "per_serving": {"calories": 340  "total_fat_g": 14  "saturated_fat_g": 10  "sodium_mg": 250  "carbohydrate_g": 35  "fiber_g": 2  "sugar
644,true,{"recipe_name": "roti-boy cookies"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "p
645,true,{"recipe_name": "Coffee Bun Toast"  "servings_estimated": 1  "per_serving": {"calories": 240  "total_fat_g": 10  "saturated_fat_g": 5  "sodium_mg": 350  "carbohydrate_g": 30  "fiber_g": 0  "sugars_g":
646,true,{"recipe_name": "Japanese Salmon Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "suga
647,true,{"recipe_name": "Mandarin Orange Sticky Pudding"  "servings_estimated": 1  "per_serving": {"calories": 432  "total_fat_g": 22  "saturated_fat_g": 12  "sodium_mg": 150  "carbohydrate_g": 58  "fiber_g":
648,true,{"recipe_name": "Korean Rice Balls with Super Ring"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 24  "saturated_fat_g": 12  "sodium_mg": 350  "carbohydrate_g": 30  "fiber_
649,true,{"recipe_name": "Coconut Thai Tea Ice Cream Bars"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 24  "saturated_fat_g": 14  "sodium_mg": 20  "carbohydrate_g": 45  "fiber_g":
650,true,{"recipe_name": "Watermelon Sandwich"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0 
651,true,{"recipe_name": "Appam Balik Pizza"  "servings_estimated": 1  "per_serving": {"calories": 442  "total_fat_g": 26  "saturated_fat_g": 10.5  "sodium_mg": 250  "carbohydrate_g": 35  "fiber_g": 2  "sugars
652,true,{"recipe_name": "Frozen Apple Nectar"  "servings_estimated": 1  "per_serving": {"calories": 45  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 11  "fiber_g": 0.3  "sugars_g"
653,true,{   "recipe_name": "Bagel Chips with Honey Butter"    "servings_estimated": 2    "per_serving": {     "calories": 250      "total_fat_g": 16      "saturated_fat_g": 4      "sodium_mg": 200      "carbo
654,true,{"recipe_name": "Salmon Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 35  "saturated_fat_g": 5  "sodium_mg": 350  "carbohydrate_g": 20  "fiber_g": 4  "sugars_
655,true,{"recipe_name": "Banana Creme Brule"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 34  "saturated_fat_g": 22  "sodium_mg": 30  "carbohydrate_g": 47  "fiber_g": 2  "sugars_g
656,true,{  "recipe_name": "Dace and Black Beans Aglio Olio Pasta"   "servings_estimated": 1   "per_serving": {  "calories": 520   "total_fat_g": 43   "saturated_fat_g": 6   "sodium_mg": 540   "carbohydrate_g"
657,true,{   "recipe_name": "Buttered Dog Dessert"    "servings_estimated": 8    "per_serving": {     "calories": 270      "total_fat_g": 24      "saturated_fat_g": 16      "sodium_mg": 50      "carbohydrate_g
658,true,{"recipe_name": "Biskuit Batik (Lazy Cake)"  "servings_estimated": 8  "per_serving": {"calories": 150  "total_fat_g": 18  "saturated_fat_g": 12  "sodium_mg": 100  "carbohydrate_g": 15  "fiber_g": 0  "
659,true,{"recipe_name": "Castella Cake"  "servings_estimated": 8  "per_serving": {"calories": 130  "total_fat_g": 7  "saturated_fat_g": 4  "sodium_mg": 20  "carbohydrate_g": 24  "fiber_g": 0  "sugars_g": 18  
660,true,{"recipe_name": "Century Egg Carbonara"  "servings_estimated": 1  "per_serving": {"calories": 546  "total_fat_g": 58  "saturated_fat_g": 7  "sodium_mg": 520  "carbohydrate_g": 4  "fiber_g": 0  "sugars
661,true,{"recipe_name": "Chicken Lemak Rice"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 33  "saturated_fat_g": 15  "sodium_mg": 250  "carbohydrate_g": 30  "fiber_g": 2  "sugars_
662,false,{"recipe_name": "Chicken Rice Balls"  "servings_estimated": 1  "per_serving": {"calories": 250  "total_fat_g": 10  "saturated_fat_g": 3  "sodium_mg": 200  "carbohydrate_g": 30  "fiber_g": 2  "sugars_g
663,true,{"recipe_name": "Soup Without Water"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  
664,true,{"recipe_name": "Lei La Jiao"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protei
665,true,{"recipe_name": "Coco Crunch Strawberry"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g":
666,true,{   "recipe_name": "Corn Tart"    "servings_estimated": 8    "per_serving": {     "calories": 240      "total_fat_g": 18      "saturated_fat_g": 10      "sodium_mg": 120      "carbohydrate_g": 30     
667,true,{"recipe_name": "Croissant Cereal"  "servings_estimated": 1  "per_serving": {"calories": 240  "total_fat_g": 14  "saturated_fat_g": 8  "sodium_mg": 250  "carbohydrate_g": 35  "fiber_g": 2  "sugars_g":
668,true,{  "recipe_name": "Black Sesame Tong Yuen Cookie"   "servings_estimated": 2   "per_serving": {   "calories": 272    "total_fat_g": 16    "saturated_fat_g": 10.5    "sodium_mg": 50    "carbohydrate_g":
669,true,{"recipe_name": "Durian Curry"  "servings_estimated": 4  "per_serving": {"calories": 342  "total_fat_g": 24.8  "saturated_fat_g": 7.2  "sodium_mg": 345  "carbohydrate_g": 27.5  "fiber_g": 3.6  "sugars
670,true,{"recipe_name": "Espresso Marta Kucing"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 
671,true,{"recipe_name": "Fries"  "servings_estimated": 4  "per_serving": {"calories": 210  "total_fat_g": 12  "saturated_fat_g": 3  "sodium_mg": 250  "carbohydrate_g": 25  "fiber_g": 2  "sugars_g": 1  "protei
672,true,{   "recipe_name": "Fruit Cake"    "servings_estimated": 1    "per_serving": {     "calories": 550      "total_fat_g": 37      "saturated_fat_g": 24      "sodium_mg": 0      "carbohydrate_g": 69      
673,false,{"recipe_name": "Kante Ice Cream"  "servings_estimated": 1  "per_serving": {"calories": 220  "total_fat_g": 18  "saturated_fat_g": 10  "sodium_mg": 80  "carbohydrate_g": 20  "fiber_g": 0  "sugars_g": 
674,true,{  "recipe_name": "Gula Melaka Cake"   "servings_estimated": 1   "per_serving": {   "calories": 420    "total_fat_g": 30    "saturated_fat_g": 20    "sodium_mg": 100    "carbohydrate_g": 50    "fiber_
675,true,{"recipe_name": "Kaya Toast with Egg Yolk"  "servings_estimated": 1  "per_serving": {"calories": 390  "total_fat_g": 32  "saturated_fat_g": 21.8  "sodium_mg": 140  "carbohydrate_g": 30  "fiber_g": 0  
676,true,{"recipe_name": "Kimchi Grilled Cheese"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 25  "saturated_fat_g": 10  "sodium_mg": 500  "carbohydrate_g": 35  "fiber_g": 5  "suga
677,true,{"recipe_name": "Korean Salt Bread"  "servings_estimated": 8  "per_serving": {"calories": 240  "total_fat_g": 17  "saturated_fat_g": 11  "sodium_mg": 450  "carbohydrate_g": 25  "fiber_g": 1  "sugars_g
678,true,{"recipe_name": "Kueh Ketayap"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "prote
679,true,{"recipe_name": "Kuih Talam Kopi Kau Kau Extra Intense"  "servings_estimated": 8  "per_serving": {"calories": 342  "total_fat_g": 20  "saturated_fat_g": 12.5  "sodium_mg": 140  "carbohydrate_g": 40  "
680,true,{"recipe_name": "Mala Pasta"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protein
681,true,{"recipe_name": "Pandan Matcha Bandung"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 
682,true,{"recipe_name": "Mentaiko Pasta"  "servings_estimated": 1  "per_serving": {"calories": 550  "total_fat_g": 37  "saturated_fat_g": 8.5  "sodium_mg": 300  "carbohydrate_g": 20  "fiber_g": 0  "sugars_g":
683,true,{"recipe_name": "Mooncake Wellington"  "servings_estimated": 1  "per_serving": {"calories": 542  "total_fat_g": 54  "saturated_fat_g": 14  "sodium_mg": 550  "carbohydrate_g": 25  "fiber_g": 2  "sugars
684,true,{"recipe_name": "Lasagna Mug"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 25  "saturated_fat_g": 10  "sodium_mg": 350  "carbohydrate_g": 30  "fiber_g": 2  "sugars_g": 5  
685,true,{     "recipe_name": "Golden Diner Pavillion Pancakes"      "servings_estimated": 1      "per_serving": {         "calories": 340          "total_fat_g": 18          "saturated_fat_g": 8          "sod
686,true,{"recipe_name": "Papaya Snow Fungus Soup"  "servings_estimated": 1  "per_serving": {"calories": 120  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 2  "carbohydrate_g": 32  "fiber_g": 2  "sugars
687,true,{     "recipe_name": "Peanut Butter Cookies"      "servings_estimated": 1      "per_serving": {         "calories": 135          "total_fat_g": 8          "saturated_fat_g": 2.5          "sodium_mg": 
688,true,{"recipe_name": "Pickle Shaved Ice Dessert"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_
689,true,{"recipe_name": "Pineapple Bun"  "servings_estimated": 2  "per_serving": {"calories": 140  "total_fat_g": 7  "saturated_fat_g": 3.5  "sodium_mg": 100  "carbohydrate_g": 25  "fiber_g": 0  "sugars_g": 2
690,false,{"recipe_name": "Porridge Pie with Juk"  "servings_estimated": 1  "per_serving": {"calories": 350  "total_fat_g": 22  "saturated_fat_g": 4  "sodium_mg": 250  "carbohydrate_g": 35  "fiber_g": 2  "sugar
691,true,{  "recipe_name": "Carbonara Noodle"   "servings_estimated": 1   "per_serving": {   "calories": 542    "total_fat_g": 43.5    "saturated_fat_g": 24    "sodium_mg": 550    "carbohydrate_g": 25    "fibe
692,true,{"recipe_name": "Potato Cream Curry Udon"  "servings_estimated": 1  "per_serving": {"calories": 545  "total_fat_g": 35  "saturated_fat_g": 12  "sodium_mg": 450  "carbohydrate_g": 55  "fiber_g": 4  "su
693,true,{"recipe_name": "Rice Paper Croissant"  "servings_estimated": 8  "per_serving": {"calories": 150  "total_fat_g": 10  "saturated_fat_g": 5  "sodium_mg": 50  "carbohydrate_g": 20  "fiber_g": 2  "sugars_
694,true,{"recipe_name": "Roti-Boy Cookies"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "p
695,true,{"recipe_name": "Roti Boy Coffee Bun"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0 
696,true,{"recipe_name": "Baked Potato with Japanese Salmon Filling"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 22  "saturated_fat_g": 3.5  "sodium_mg": 300  "carbohydrate_g": 35
697,true,{"recipe_name": "Mandarin Toffee Pudding"  "servings_estimated": 8  "per_serving": {"calories": 220  "total_fat_g": 12  "saturated_fat_g": 7  "sodium_mg": 50  "carbohydrate_g": 30  "fiber_g": 2  "suga
698,true,{"recipe_name": "Chumuk Bab with Super Ring"  "servings_estimated": 8  "per_serving": {"calories": 140  "total_fat_g": 10  "saturated_fat_g": 2.5  "sodium_mg": 80  "carbohydrate_g": 15  "fiber_g": 2  
699,true,{"recipe_name": "Thai Coconut Ice Cream Bars"  "servings_estimated": 8  "per_serving": {"calories": 170  "total_fat_g": 12  "saturated_fat_g": 10  "sodium_mg": 20  "carbohydrate_g": 15  "fiber_g": 0  
700,true,{  "recipe_name": "Watermelon Sandwich"   "servings_estimated": 1   "per_serving": {  "calories": 230   "total_fat_g": 16   "saturated_fat_g": 3.5   "sodium_mg": 150   "carbohydrate_g": 20   "fiber_g"
701,true,{"recipe_name": "Appam Balik Pizza"  "servings_estimated": 1  "per_serving": {"calories": 530  "total_fat_g": 36  "saturated_fat_g": 22  "sodium_mg": 450  "carbohydrate_g": 25  "fiber_g": 2  "sugars_g
702,true,{"recipe_name": "Frozen Apple Nectar"  "servings_estimated": 1  "per_serving": {"calories": 67  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 17  "fiber_g": 2  "sugars_g": 
703,true,{"recipe_name": "Honey Butter Bagel Chips"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 18  "saturated_fat_g": 10  "sodium_mg": 350  "carbohydrate_g": 25  "fiber_g": 2  "s
704,true,{"recipe_name": "Japanese Salmon Stuffed Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 27  "saturated_fat_g": 4  "sodium_mg": 450  "carbohydrate_g": 60  "fibe
705,true,{"recipe_name": "banana creme brule"  "servings_estimated": 1  "per_serving": {"calories": 542  "total_fat_g": 37  "saturated_fat_g": 23  "sodium_mg": 235  "carbohydrate_g": 60  "fiber_g": 4  "sugars_
706,true,{"recipe_name": "Malaysian Fried Dace with Black Beans Pasta"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 24  "saturated_fat_g": 4  "sodium_mg": 450  "carbohydrate_g": 50
